attack_key,attack_label,strength,P,Q,raw_similarity
distortion_single_rotation,Dist-Rotation,0.2,1.0,0.26365536698905023,1e-12
distortion_single_rotation,Dist-Rotation,0.4,1.0,0.22890038162856555,1e-12
distortion_single_rotation,Dist-Rotation,0.6,1.0,0.20204440269315574,1e-12
distortion_single_rotation,Dist-Rotation,0.8,1.0,0.18378835383786551,1e-12
distortion_single_rotation,Dist-Rotation,1.0,1.0,0.16940404729209374,1e-12
distortion_single_resizedcrop,Dist-RCrop,0.2,1.0,0.34236466365090945,1e-12
distortion_single_resizedcrop,Dist-RCrop,0.4,1.0,0.3260895974972358,1e-12
distortion_single_resizedcrop,Dist-RCrop,0.6,1.0,0.320083736650939,1e-12
distortion_single_resizedcrop,Dist-RCrop,0.8,1.0,0.29485488329991916,1e-12
distortion_single_resizedcrop,Dist-RCrop,1.0,1.0,0.27512031672133447,1e-12
distortion_single_erasing,Dist-Erase,0.2,1.0,0.9467414938845061,1e-12
distortion_single_erasing,Dist-Erase,0.4,1.0,0.8950972214164229,1e-12
distortion_single_erasing,Dist-Erase,0.6,1.0,0.8432990703536012,1e-12
distortion_single_erasing,Dist-Erase,0.8,1.0,0.7923247757070623,1e-12
distortion_single_erasing,Dist-Erase,1.0,1.0,0.7399766849963418,1e-12
distortion_single_brightness,Dist-Bright,0.2,1.0,0.9731514859361674,1e-12
distortion_single_brightness,Dist-Bright,0.4,1.0,0.9136350048759667,1e-12
distortion_single_brightness,Dist-Bright,0.6,1.0,0.8431534620813965,1e-12
distortion_single_brightness,Dist-Bright,0.8,1.0,0.7739181151741414,1e-12
distortion_single_brightness,Dist-Bright,1.0,1.0,0.7075976432317058,1e-12
distortion_single_contrast,Dist-Contrast,0.2,1.0,0.9832006415557717,1e-12
distortion_single_contrast,Dist-Contrast,0.4,1.0,0.9392727211762524,1e-12
distortion_single_contrast,Dist-Contrast,0.6,1.0,0.8783747062896037,1e-12
distortion_single_contrast,Dist-Contrast,0.8,1.0,0.8125793206207634,1e-12
distortion_single_contrast,Dist-Contrast,1.0,1.0,0.7504640177281949,1e-12
distortion_single_blurring,Dist-Blur,0.2,1.0,0.45359110658866497,1e-12
distortion_single_blurring,Dist-Blur,0.4,1.0,0.4394201711616369,1e-12
distortion_single_blurring,Dist-Blur,0.6,1.0,0.43802780607363645,1e-12
distortion_single_blurring,Dist-Blur,0.8,1.0,0.4374713799297515,1e-12
distortion_single_blurring,Dist-Blur,1.0,1.0,0.43714470831211205,1e-12
distortion_single_noise,Dist-Noise,0.2,1.0,0.8842388414212304,1e-12
distortion_single_noise,Dist-Noise,0.4,1.0,0.6984957398066468,1e-12
distortion_single_noise,Dist-Noise,0.6,1.0,0.5532988447722655,1e-12
distortion_single_noise,Dist-Noise,0.8,1.0,0.449096939311458,1e-12
distortion_single_noise,Dist-Noise,1.0,1.0,0.37274979506792993,1e-12
distortion_single_jpeg,Dist-JPEG,0.2,1.0,0.9119025993259703,1e-12
distortion_single_jpeg,Dist-JPEG,0.4,1.0,0.8777899280508413,1e-12
distortion_single_jpeg,Dist-JPEG,0.6,1.0,0.8465336803977369,1e-12
distortion_single_jpeg,Dist-JPEG,0.8,1.0,0.7951948318057505,1e-12
distortion_single_jpeg,Dist-JPEG,1.0,1.0,0.6782247280069671,1e-12
distortion_combo_geometric,Dist-Com-Geo,0.2,1.0,0.30520045094793485,1e-12
distortion_combo_geometric,Dist-Com-Geo,0.4,1.0,0.2749118882549076,1e-12
distortion_combo_geometric,Dist-Com-Geo,0.6,1.0,0.18426877967945263,1e-12
distortion_combo_geometric,Dist-Com-Geo,0.8,1.0,0.21178671309932318,1e-12
distortion_combo_geometric,Dist-Com-Geo,1.0,1.0,0.19757402248437442,1e-12
distortion_combo_photometric,Dist-Com-Photo,0.2,1.0,0.9415084726127531,1e-12
distortion_combo_photometric,Dist-Com-Photo,0.4,1.0,0.8206350333072733,1e-12
distortion_combo_photometric,Dist-Com-Photo,0.6,1.0,0.6980886605753414,1e-12
distortion_combo_photometric,Dist-Com-Photo,0.8,1.0,0.600622187355628,1e-12
distortion_combo_photometric,Dist-Com-Photo,1.0,1.0,0.5278820988039378,1e-12
distortion_combo_degradation,Dist-Com-Deg,0.2,1.0,0.40333253490438864,1e-12
distortion_combo_degradation,Dist-Com-Deg,0.4,1.0,0.28450405633197406,1e-12
distortion_combo_degradation,Dist-Com-Deg,0.6,1.0,0.2006124222634028,1e-12
distortion_combo_degradation,Dist-Com-Deg,0.8,1.0,0.1633326275755462,1e-12
distortion_combo_degradation,Dist-Com-Deg,1.0,1.0,0.19032005200396945,1e-12
distortion_combo_all,Dist-Com-All,0.2,1.0,0.3381238497105326,1e-12
distortion_combo_all,Dist-Com-All,0.4,1.0,0.2861067808929637,1e-12
distortion_combo_all,Dist-Com-All,0.6,1.0,0.20168936485436248,1e-12
distortion_combo_all,Dist-Com-All,0.8,1.0,0.14877806740252927,1e-12
distortion_combo_all,Dist-Com-All,1.0,1.0,0.12358108672754192,1e-12
regen_diffusion,Regen-Diffusion,0.2,1.0,0.906331640684178,1e-12
regen_diffusion,Regen-Diffusion,0.4,1.0,0.8452762082743794,1e-12
regen_diffusion,Regen-Diffusion,0.6,1.0,0.7565704833191191,1e-12
regen_diffusion,Regen-Diffusion,0.8,1.0,0.6333619970214764,1e-12
regen_diffusion,Regen-Diffusion,1.0,1.0,0.5052511215515217,1e-12
regen_diffusion_prompt,Regen-Diffusion&P,0.2,1.0,0.8955595311923302,1e-12
regen_diffusion_prompt,Regen-Diffusion&P,0.4,1.0,0.7795739232693097,1e-12
regen_diffusion_prompt,Regen-Diffusion&P,0.6,1.0,0.5979621370996565,1e-12
regen_diffusion_prompt,Regen-Diffusion&P,0.8,1.0,0.4401317216475161,1e-12
regen_diffusion_prompt,Regen-Diffusion&P,1.0,1.0,0.33283569507683664,1e-12
regen_vae,Regen-VAE,0.2,1.0,0.906331640684178,1e-12
regen_vae,Regen-VAE,0.4,1.0,0.8452762082743794,1e-12
regen_vae,Regen-VAE,0.6,1.0,0.7565704833191191,1e-12
regen_vae,Regen-VAE,0.8,1.0,0.6333619970214764,1e-12
regen_vae,Regen-VAE,1.0,1.0,0.5052511215515217,1e-12
2x_regen,Regen-2xDiffusion,0.2,1.0,0.9036611124989145,1e-12
2x_regen,Regen-2xDiffusion,0.4,1.0,0.8148350158354378,1e-12
2x_regen,Regen-2xDiffusion,0.6,1.0,0.6502445816710297,1e-12
2x_regen,Regen-2xDiffusion,0.8,1.0,0.5150067356988794,1e-12
2x_regen,Regen-2xDiffusion,1.0,1.0,0.4168179971537164,1e-12
4x_regen,Regen-4xDiffusion,0.2,1.0,0.8942176413533188,1e-12
4x_regen,Regen-4xDiffusion,0.4,1.0,0.7558508397900268,1e-12
4x_regen,Regen-4xDiffusion,0.6,1.0,0.5595962211692065,1e-12
4x_regen,Regen-4xDiffusion,0.8,1.0,0.4411140232255106,1e-12
4x_regen,Regen-4xDiffusion,1.0,1.0,0.3748976069648469,1e-12
4x_regen_bmshj,Regen-4xVAE,0.2,1.0,0.8942176413533188,1e-12
4x_regen_bmshj,Regen-4xVAE,0.4,1.0,0.7558508397900268,1e-12
4x_regen_bmshj,Regen-4xVAE,0.6,1.0,0.5595962211692065,1e-12
4x_regen_bmshj,Regen-4xVAE,0.8,1.0,0.4411140232255106,1e-12
4x_regen_bmshj,Regen-4xVAE,1.0,1.0,0.3748976069648469,1e-12
adv_emb_resnet18_untg,AdvEmb-RN18,0.2,1.0,0.8606116175764538,1e-12
adv_emb_resnet18_untg,AdvEmb-RN18,0.4,1.0,0.797001786107685,1e-12
adv_emb_resnet18_untg,AdvEmb-RN18,0.6,1.0,0.7336984559651529,1e-12
adv_emb_resnet18_untg,AdvEmb-RN18,0.8,1.0,0.6749119352002315,1e-12
adv_emb_resnet18_untg,AdvEmb-RN18,1.0,1.0,0.6220153280522008,1e-12
adv_emb_clip_untg_alphaRatio_0.05_step_200,AdvEmb-CLIP,0.2,1.0,0.8606116175764538,1e-12
adv_emb_clip_untg_alphaRatio_0.05_step_200,AdvEmb-CLIP,0.4,1.0,0.797001786107685,1e-12
adv_emb_clip_untg_alphaRatio_0.05_step_200,AdvEmb-CLIP,0.6,1.0,0.7336984559651529,1e-12
adv_emb_clip_untg_alphaRatio_0.05_step_200,AdvEmb-CLIP,0.8,1.0,0.6749119352002315,1e-12
adv_emb_clip_untg_alphaRatio_0.05_step_200,AdvEmb-CLIP,1.0,1.0,0.6220153280522008,1e-12
adv_emb_same_vae_untg,AdvEmb-KLVAE8,0.2,1.0,0.8606116175764538,1e-12
adv_emb_same_vae_untg,AdvEmb-KLVAE8,0.4,1.0,0.797001786107685,1e-12
adv_emb_same_vae_untg,AdvEmb-KLVAE8,0.6,1.0,0.7336984559651529,1e-12
adv_emb_same_vae_untg,AdvEmb-KLVAE8,0.8,1.0,0.6749119352002315,1e-12
adv_emb_same_vae_untg,AdvEmb-KLVAE8,1.0,1.0,0.6220153280522008,1e-12
adv_emb_klf16_vae_untg,AdvEmb-KLVAE16,0.2,1.0,0.8606116175764538,1e-12
adv_emb_klf16_vae_untg,AdvEmb-KLVAE16,0.4,1.0,0.797001786107685,1e-12
adv_emb_klf16_vae_untg,AdvEmb-KLVAE16,0.6,1.0,0.7336984559651529,1e-12
adv_emb_klf16_vae_untg,AdvEmb-KLVAE16,0.8,1.0,0.6749119352002315,1e-12
adv_emb_klf16_vae_untg,AdvEmb-KLVAE16,1.0,1.0,0.6220153280522008,1e-12
adv_emb_sdxl_vae_untg,AdvEmb-SdxlVAE,0.2,1.0,0.8606116175764538,1e-12
adv_emb_sdxl_vae_untg,AdvEmb-SdxlVAE,0.4,1.0,0.797001786107685,1e-12
adv_emb_sdxl_vae_untg,AdvEmb-SdxlVAE,0.6,1.0,0.7336984559651529,1e-12
adv_emb_sdxl_vae_untg,AdvEmb-SdxlVAE,0.8,1.0,0.6749119352002315,1e-12
adv_emb_sdxl_vae_untg,AdvEmb-SdxlVAE,1.0,1.0,0.6220153280522008,1e-12
adv_cls_unwm_wm_0.01_50_warm_train3k,AdvCls-UnWM-WM,0.2,1.0,0.8165204860809904,1e-12
adv_cls_unwm_wm_0.01_50_warm_train3k,AdvCls-UnWM-WM,0.4,1.0,0.7405192096545731,1e-12
adv_cls_unwm_wm_0.01_50_warm_train3k,AdvCls-UnWM-WM,0.6,1.0,0.670411738275389,1e-12
adv_cls_unwm_wm_0.01_50_warm_train3k,AdvCls-UnWM-WM,0.8,1.0,0.608659578491757,1e-12
adv_cls_unwm_wm_0.01_50_warm_train3k,AdvCls-UnWM-WM,1.0,1.0,0.5550856939305847,1e-12
adv_cls_real_wm_0.01_50_warm,AdvCls-Real-WM,0.2,1.0,0.8165204860809904,1e-12
adv_cls_real_wm_0.01_50_warm,AdvCls-Real-WM,0.4,1.0,0.7405192096545731,1e-12
adv_cls_real_wm_0.01_50_warm,AdvCls-Real-WM,0.6,1.0,0.670411738275389,1e-12
adv_cls_real_wm_0.01_50_warm,AdvCls-Real-WM,0.8,1.0,0.608659578491757,1e-12
adv_cls_real_wm_0.01_50_warm,AdvCls-Real-WM,1.0,1.0,0.5550856939305847,1e-12
adv_cls_wm1_wm2_0.01_50_warm,AdvCls-WM1-WM2,0.2,1.0,0.8165204860809904,1e-12
adv_cls_wm1_wm2_0.01_50_warm,AdvCls-WM1-WM2,0.4,1.0,0.7405192096545731,1e-12
adv_cls_wm1_wm2_0.01_50_warm,AdvCls-WM1-WM2,0.6,1.0,0.670411738275389,1e-12
adv_cls_wm1_wm2_0.01_50_warm,AdvCls-WM1-WM2,0.8,1.0,0.608659578491757,1e-12
adv_cls_wm1_wm2_0.01_50_warm,AdvCls-WM1-WM2,1.0,1.0,0.5550856939305847,1e-12
